| Rank |                                                                                        Drug Name                                                                                        | Target Name | Binding Score |
|  61  |                                                                                       Alfacalcidol                                                                                      |     ZBP1    |      8.39     |
|  62  |                                                                                          HE3286                                                                                         |    NLRP3    |      8.38     |
|  63  |                                                                                Tauroursodeoxycholic acid                                                                                |    NLRP3    |      8.38     |
|  64  |                                                                                       Zanubrutinib                                                                                      |     ZBP1    |      8.37     |
|  65  |                                                                                      Bromocriptine                                                                                      |    NLRP3    |      8.36     |
|  66  |                                                                                        Vindesine                                                                                        |    NLRP3    |      8.36     |
|  67  |                 N-Butyl-11-[(7r,8r,9s,13s,14s,17s)-3,17-Dihydroxy-13-Methyl-7,8,9,11,12,13,14,15,16,17-Decahydro-6h-Cyclopenta[a]Phenanthren-7-Yl]-N-Methylundecanamide                 |     ZBP1    |      8.35     |
|  68  |                                                                                       Elocalcitol                                                                                       |     ZBP1    |      8.34     |
|  69  |                                                                                        Nabiximols                                                                                       |    NLRP3    |      8.33     |
|  70  |                                                                                       Glecaprevir                                                                                       |    NLRP3    |      8.33     |
|  71  |                                                                                      Concanamycin A                                                                                     |     ZBP1    |      8.32     |
|  72  |                                                                                       Omapatrilat                                                                                       |    NLRP3    |      8.32     |
|  73  |                                                                                        Bumetanide                                                                                       |    NLRP3    |      8.32     |
|  74  |                                                                                        Ibrutinib                                                                                        |     ZBP1    |      8.31     |
|  75  |                                                                                       Rocaglamide                                                                                       |    NLRP3    |      8.31     |
|  76  |                                                                      N-[4-(4-nitrophenylphospho)butanoyl]-L-alanine                                                                     |    NLRP3    |      8.31     |
|  77  |                                                                                        Remikiren                                                                                        |    NLRP3    |      8.31     |
|  78  |                                                                                      Methantheline                                                                                      |    NLRP3    |      8.30     |
|  79  |                                                                                       Fluticasone                                                                                       |    NLRP3    |      8.29     |
|  80  |                                                                                       Etonogestrel                                                                                      |     ZBP1    |      8.29     |
|  81  |                                                                                        Nelfinavir                                                                                       |    NLRP3    |      8.29     |
|  82  |                                                                                       Aplyronine A                                                                                      |    NLRP3    |      8.29     |
|  83  |                                                                                       Cabozantinib                                                                                      |     ZBP1    |      8.28     |
|  84  |                                                                                      Bafilomycin B1                                                                                     |     ZBP1    |      8.28     |
|  85  |                                                                                      Norelgestromin                                                                                     |    NLRP3    |      8.28     |
|  86  |                                                                           Di-Stearoyl-3-Sn-Phosphatidylcholine                                                                          |    NLRP3    |      8.28     |
|  87  |                                                                     2-[4-(2,4-Dichlorophenoxy)Phenoxy]Propanoic Acid                                                                    |    NLRP3    |      8.27     |
|  88  |                    [(1-{2[(4-Carbamimidoyl-Phenylamino)-Methyl]-1-Methyl-1h-Benzoimidazol-5-Yl}-Cyclopropyl)-Pyridin-2-Yl-Methyleneaminooxy]-Acetic Acid Ethyl Ester                    |     ZBP1    |      8.27     |
|  89  |                                                                                        Arzoxifene                                                                                       |    NLRP3    |      8.27     |
|  90  |                                                 (2R)-2-AMINO-3,3,3-TRIFLUORO-N-HYDROXY-2-{[(4-PHENOXYPHENYL)SULFONYL]METHYL}PROPANAMIDE                                                 |    NLRP3    |      8.25     |
|  91  |                                                                                       Abexinostat                                                                                       |     ZBP1    |      8.25     |
|  92  |                                                                                        Vorapaxar                                                                                        |    NLRP3    |      8.25     |
|  93  |                                                                                           NADH                                                                                          |    NLRP3    |      8.25     |
|  94  |                                                                                        Gestodene                                                                                        |    NLRP3    |      8.25     |
|  95  |                                                                                 16-Bromoepiandrosterone                                                                                 |    NLRP3    |      8.24     |
|  96  |                                                                                         PPL-100                                                                                         |    NLRP3    |      8.24     |
|  97  |                                                                                        Erteberel                                                                                        |    NLRP3    |      8.24     |
|  98  |                                                                                         Nystatin                                                                                        |    NLRP3    |      8.23     |
|  99  |                                                                                       Testolactone                                                                                      |    NLRP3    |      8.23     |
| 100  |                                                                                   Carboxyatractyloside                                                                                  |    NLRP3    |      8.23     |
| 101  |                                                                           17-METHYL-17-ALPHA-DIHYDROEQUILENIN                                                                           |    NLRP3    |      8.23     |
| 102  |                                                                                         Apoptone                                                                                        |     ZBP1    |      8.22     |
| 103  |                                                                         5-ALPHA-PREGNANE-3-BETA-OL-HEMISUCCINATE                                                                        |    NLRP3    |      8.22     |
| 104  |                                                                                       Eluxadoline                                                                                       |    NLRP3    |      8.22     |
| 105  |                                                                                        Nalbuphine                                                                                       |    NLRP3    |      8.22     |
| 106  |                                                                                        Lovastatin                                                                                       |    NLRP3    |      8.21     |
| 107  |                                                                                      Glycopyrronium                                                                                     |    NLRP3    |      8.21     |
| 108  |                                           6-[1-(3,5,5,8,8-Pentamethyl-5,6,7,8-Tetrahydronaphthalen-2-Yl)Cyclopropyl]Pyridine-3-Carboxylic Acid                                          |    NLRP3    |      8.20     |
| 109  |                                            (3R,4R)-1-{6-[3-(METHYLSULFONYL)PHENYL]PYRIMIDIN-4-YL}-4-(2,4,5-TRIFLUOROPHENYL)PIPERIDIN-3-AMINE                                            |     ZBP1    |      8.20     |
| 110  |                                            4-Methyl-5-[(2Z)-2-{[4-(4-morpholinyl)phenyl]imino}-2,5-dihydro-4-pyrimidinyl]-1,3-thiazol-2-amine                                           |     ZBP1    |      8.20     |
| 111  |                                                                                      Levonorgestrel                                                                                     |    NLRP3    |      8.20     |
| 112  |                                                                                        TG-100801                                                                                        |    NLRP3    |      8.20     |
| 113  |                                                                                       Halometasone                                                                                      |    NLRP3    |      8.19     |
| 114  |                                                                                        Linsitinib                                                                                       |    NLRP3    |      8.19     |
| 115  |                                                    (3AS,4R,9BR)-4-(4-HYDROXYPHENYL)-1,2,3,3A,4,9B-HEXAHYDROCYCLOPENTA[C]CHROMEN-9-OL                                                    |    NLRP3    |      8.19     |
| 116  |                                                                        4-PHENOXY-N-(PYRIDIN-2-YLMETHYL)BENZAMIDE                                                                        |    NLRP3    |      8.19     |
| 117  |                                                                                        Equilenin                                                                                        |    NLRP3    |      8.19     |
| 118  |                                           5-[5,6-BIS(METHYLOXY)-1H-BENZIMIDAZOL-1-YL]-3-{[1-(2-CHLOROPHENYL)ETHYL]OXY}-2-THIOPHENECARBOXAMIDE                                           |    NLRP3    |      8.19     |
| 119  |                                                                                        Valspodar                                                                                        |    NLRP3    |      8.19     |
| 120  |                                                                                      Becocalcidiol                                                                                      |    NLRP3    |      8.19     |
| 121  |                                                                                       Montelukast                                                                                       |     ZBP1    |      8.18     |
| 122  |                                                                                       Abiraterone                                                                                       |    NLRP3    |      8.18     |
| 123  |                                                                                       Penfluridol                                                                                       |    NLRP3    |      8.18     |
| 124  |                                         (3ASR,4RS,8ASR,8BRS)-4-(2-(4-FLUOROBENZYL)-1,3-DIOXODEACAHYDROPYRROLO[3,4-A] PYRROLIZIN-4-YL)BENZAMIDINE                                        |     ZBP1    |      8.18     |
| 125  |                                                                                       Calcipotriol                                                                                      |    NLRP3    |      8.18     |
| 126  |                                                                                       Bedaquiline                                                                                       |    NLRP3    |      8.17     |
| 127  |                                                                                        Atrasentan                                                                                       |    NLRP3    |      8.17     |
| 128  |                                              5-[(3R)-3-(5-methoxy-3',5'-dimethylbiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine                                             |    NLRP3    |      8.17     |
