|  Rank |          Drug Name          | Target Name | Binding Score |
|   1   | MGGBYMDAPCCKCT-UHFFFAOYSA-N |    P27915   |      7.26     |
|   2   | MGGBYMDAPCCKCT-UHFFFAOYSA-N |    Q6YMS4   |      7.23     |
|   3   | MGGBYMDAPCCKCT-UHFFFAOYSA-N |    Q6YMS3   |      7.20     |
|   4   | HVMKWKIPLGPYAR-UHFFFAOYSA-N |  A0A6B9WHH1 |      7.14     |
|   5   | AILRADAXUVEEIR-UHFFFAOYSA-N |    P27915   |      7.12     |
|   6   | AILRADAXUVEEIR-UHFFFAOYSA-N |    Q6YMS4   |      7.11     |
|   7   | AILRADAXUVEEIR-UHFFFAOYSA-N |    Q6YMS3   |      7.09     |
|   8   | VRQVVMDWGGWHTJ-CQSZACIVSA-N |  A0A6B9WHH1 |      7.06     |
|   9   | VRQVVMDWGGWHTJ-UHFFFAOYSA-N |  A0A6B9WHH1 |      7.06     |
|   10  | KSOVGRCOLZZTPF-QMKUDKLTSA-N |  A0A6B9WHH1 |      7.03     |
|   11  | NHHQJBCNYHBUSI-UHFFFAOYSA-N |    P29991   |      7.02     |
|   12  | VERWOWGGCGHDQE-UHFFFAOYSA-N |    P27915   |      7.00     |
|   13  | NHHQJBCNYHBUSI-UHFFFAOYSA-N |    P29990   |      7.00     |
|   14  | NHHQJBCNYHBUSI-UHFFFAOYSA-N |  A0A6B9WHL6 |      7.00     |
|   15  | NHHQJBCNYHBUSI-UHFFFAOYSA-N |  A0A6B9WHC8 |      6.99     |
|   16  | OVDSPTSBIQCAIN-UHFFFAOYSA-N |    P27915   |      6.99     |
|   17  | ZRNLPHXYMGQDMJ-ICSRJNTNSA-N |  A0A6B9WHH1 |      6.98     |
|   18  | VERWOWGGCGHDQE-UHFFFAOYSA-N |    Q6YMS4   |      6.98     |
|   19  | OVDSPTSBIQCAIN-UHFFFAOYSA-N |    Q6YMS4   |      6.98     |
|   20  | NHHQJBCNYHBUSI-UHFFFAOYSA-N |    Q6YMS7   |      6.97     |
|   21  | BPVBTSVRULALAY-GUGJDKNPSA-O |  A0A6B9WHK4 |      6.97     |
|   22  | OVDSPTSBIQCAIN-UHFFFAOYSA-N |    Q6YMS3   |      6.95     |
|   23  | VERWOWGGCGHDQE-UHFFFAOYSA-N |  A0A6B9WHH1 |      6.95     |
|   24  | IXWNTLSTOZFSCM-YVACAVLKSA-N |  A0A6B9WHH1 |      6.95     |
|   25  | VERWOWGGCGHDQE-UHFFFAOYSA-N |    Q6YMS3   |      6.95     |
|   26  | NHHQJBCNYHBUSI-UHFFFAOYSA-N |  A0A6B9WHK4 |      6.94     |
|   27  | QMVPQBFHUJZJCS-NTKFZFFISA-N |  A0A6B9WHK4 |      6.93     |
|   28  | QMVPQBFHUJZJCS-FEFYABCISA-N |  A0A6B9WHK4 |      6.93     |
|   29  | QMVPQBFHUJZJCS-AKGYMOPHSA-N |  A0A6B9WHK4 |      6.93     |
|   30  | QMVPQBFHUJZJCS-NTKFZFFISA-N |  A0A6B9WHD5 |      6.92     |
|   31  | QMVPQBFHUJZJCS-FEFYABCISA-N |  A0A6B9WHD5 |      6.92     |
|   32  | QMVPQBFHUJZJCS-AKGYMOPHSA-N |  A0A6B9WHD5 |      6.92     |
|   33  | MGGBYMDAPCCKCT-UHFFFAOYSA-N |    P17763   |      6.92     |
|   34  | XCTYLCDETUVOIP-UHFFFAOYSA-N |  A0A6B9WHH1 |      6.92     |
|   35  | YUAALFPUEOYPNX-UHFFFAOYSA-N |  A0A6B9WHH1 |      6.92     |
