| Rank |                                                                                        Drug Name                                                                                        | Target Name | Binding Score |
| 104  |                                                                                        Lefamulin                                                                                        |     ZBP1    |      6.16     |
| 105  |                                                                                      Concanamycin A                                                                                     |     ZBP1    |      6.16     |
| 106  |                                                                                        Nintedanib                                                                                       |     ZBP1    |      6.16     |
| 107  |                                                                                       Fulvestrant                                                                                       |     ZBP1    |      6.15     |
| 108  |                                                                                         AL7089A                                                                                         |     ZBP1    |      6.15     |
| 109  |                                                                                         AL7099A                                                                                         |     ZBP1    |      6.15     |
| 110  |                                                                                     Fluprednisolone                                                                                     |     ZBP1    |      6.15     |
| 111  |                                                                                        Carbomycin                                                                                       |     ZBP1    |      6.15     |
| 112  |                                                                                  Indirubin-5-sulphonate                                                                                 |     ZBP1    |      6.15     |
| 113  |                                              2-({4-[(5-CHLORO-1H-INDOL-2-YL)SULFONYL]PIPERAZIN-1-YL}CARBONYL)THIENO[3,2-B]PYRIDINE 4-OXIDE                                              |     ZBP1    |      6.14     |
| 114  |                                                                                       Prednylidene                                                                                      |     ZBP1    |      6.14     |
| 115  |                                                                                        Stavudine                                                                                        |     ZBP1    |      6.14     |
| 116  |                                                                                        Olanzapine                                                                                       |     ZBP1    |      6.14     |
| 117  |                                                                                       Metribolone                                                                                       |    NLRP3    |      6.14     |
| 118  |                                                                                        Tazobactam                                                                                       |     ZBP1    |      6.14     |
| 119  |                                                                                      1-Testosterone                                                                                     |     ZBP1    |      6.14     |
| 120  |                                                                                       Erythromycin                                                                                      |     ZBP1    |      6.14     |
| 121  |                                                                                       Desogestrel                                                                                       |     ZBP1    |      6.14     |
| 122  |                                                                                       Mitiglinide                                                                                       |     ZBP1    |      6.14     |
| 123  |                                                                                      Fluocortolone                                                                                      |     ZBP1    |      6.14     |
| 124  |                                                                                       Brefeldin A                                                                                       |     ZBP1    |      6.14     |
| 125  |                                               5-Chloro-1h-Indole-2-Carboxylic Acid{[Cyclopentyl-(2-Hydroxy-Ethyl)-Carbamoyl]-Methyl}-Amide                                              |     ZBP1    |      6.14     |
| 126  |                                                                                        Milataxel                                                                                        |     ZBP1    |      6.14     |
| 127  |                                                                                       Mifepristone                                                                                      |     ZBP1    |      6.14     |
| 128  |                                                                                      Metoclopramide                                                                                     |     ZBP1    |      6.13     |
| 129  |                                                                                       Azidocillin                                                                                       |     ZBP1    |      6.13     |
| 130  |                                                                                  Prednisolone phosphate                                                                                 |     ZBP1    |      6.13     |
| 131  |                                                                                       Seocalcitol                                                                                       |     ZBP1    |      6.13     |
| 132  |                                                                                 Mesobiliverdin IV alpha                                                                                 |     ZBP1    |      6.13     |
| 133  |                                                                                        Ceritinib                                                                                        |     ZBP1    |      6.13     |
| 134  |                                                       9-Hydroxy-8-Methoxy-6-Nitro-Phenanthrol[3,4-D][1,3]Dioxole-5-Carboxylic Acid                                                      |     ZBP1    |      6.13     |
| 135  |                                                                                      Latrunculin A                                                                                      |    NLRP3    |      6.13     |
| 136  |                                      N-[(5S,7R,8S,9S,10R)-8,9,10-Trihydroxy-7-(hydroxymethyl)-2,4-dioxo-6-oxa-1,3-diazaspiro[4.5]dec-3-yl]acetamide                                     |     ZBP1    |      6.13     |
| 137  |                                                                               Beclomethasone dipropionate                                                                               |     ZBP1    |      6.13     |
| 138  |                                                                                        Cloprednol                                                                                       |     ZBP1    |      6.13     |
| 139  |                                                                                    Cortisone acetate                                                                                    |     ZBP1    |      6.13     |
| 140  |                                                                                    Methylprednisolone                                                                                   |     ZBP1    |      6.13     |
| 141  |                                                                                      Bafilomycin B1                                                                                     |    NLRP3    |      6.13     |
| 142  |                                                                                        Ulipristal                                                                                       |     ZBP1    |      6.13     |
| 143  |                                                                                      Hydrocortamate                                                                                     |    NLRP3    |      6.12     |
| 144  |                                                                                      Corticosterone                                                                                     |     ZBP1    |      6.12     |
| 145  |                                                                                       Halcinonide                                                                                       |    NLRP3    |      6.12     |
| 146  |                                                                                        Felodipine                                                                                       |     ZBP1    |      6.12     |
| 147  |                                                                                       Fluocinonide                                                                                      |     ZBP1    |      6.12     |
| 148  |                                                                                        Tacrolimus                                                                                       |     ZBP1    |      6.12     |
| 149  |                                                              5-ETHYL-3-METHYL-1,5-DIHYDRO-4H-PYRAZOLO[4,3-C]QUINOLIN-4-ONE                                                              |     ZBP1    |      6.12     |
| 150  |                                                                                       Onapristone                                                                                       |     ZBP1    |      6.12     |
| 151  |                                                                                        Anagrelide                                                                                       |    NLRP3    |      6.12     |
| 152  |                                                                                  Loteprednol etabonate                                                                                  |     ZBP1    |      6.12     |
| 153  |                                                                                        Gestrinone                                                                                       |     ZBP1    |      6.11     |
| 154  |                                                                                        Duvelisib                                                                                        |     ZBP1    |      6.11     |
| 155  |                                                                                     Obeticholic acid                                                                                    |    NLRP3    |      6.11     |
| 156  |                                                                                 Hydrocortisone cypionate                                                                                |     ZBP1    |      6.11     |
| 157  |                                                                                          Isatin                                                                                         |     ZBP1    |      6.11     |
| 158  |                                                                                        Cortisone                                                                                        |     ZBP1    |      6.11     |
| 159  |                                                                                       Oseltamivir                                                                                       |     ZBP1    |      6.11     |
| 160  |                                                                                       Alprostadil                                                                                       |     ZBP1    |      6.11     |
| 161  |                                                                                        Rimexolone                                                                                       |     ZBP1    |      6.11     |
| 162  |                                           (4R)-7-chloro-9-methyl-1-oxo-1,2,4,9-tetrahydrospiro[beta-carboline-3,4'-piperidine]-4-carbonitrile                                           |     ZBP1    |      6.11     |
| 163  |                                                                                       Retapamulin                                                                                       |     ZBP1    |      6.11     |
| 164  |                                                                  3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester                                                                 |     ZBP1    |      6.11     |
| 165  |                                                                           Beta-D-Glucopyranose Spirohydantoin                                                                           |     ZBP1    |      6.10     |
| 166  |                                                                                        Sagopilone                                                                                       |     ZBP1    |      6.10     |
| 167  |                                                                                       Glutethimide                                                                                      |    NLRP3    |      6.10     |
| 168  |                                                                                 Fluprednisolone acetate                                                                                 |     ZBP1    |      6.10     |
| 169  |                                                                                       Voxilaprevir                                                                                      |     ZBP1    |      6.10     |
| 170  |                                                                                       Azidocillin                                                                                       |    NLRP3    |      6.10     |
| 171  |                                                                                          AL6528                                                                                         |     ZBP1    |      6.10     |
| 172  |                                                                                         Guvacine                                                                                        |     ZBP1    |      6.10     |
| 173  |                                                                                          SU9516                                                                                         |    NLRP3    |      6.10     |
| 174  |                                                                                      Becocalcidiol                                                                                      |     ZBP1    |      6.10     |
| 175  |                                                                                       PICEATANNOL                                                                                       |     ZBP1    |      6.10     |
| 176  |                                                                                        Amrubicin                                                                                        |     ZBP1    |      6.10     |
