| Rank |                                                                                        Drug Name                                                                                        | Target Name | Binding Score |
|  94  |                                                N-[5-(1,1-DIOXIDOISOTHIAZOLIDIN-2-YL)-1H-INDAZOL-3-YL]-2-(4-PIPERIDIN-1-YLPHENYL)ACETAMIDE                                               |     ZBP1    |      7.54     |
|  95  |                                                                                        Etorphine                                                                                        |     ZBP1    |      7.54     |
|  96  |                                          (2R)-N~4~-hydroxy-2-(3-hydroxybenzyl)-N~1~-[(1S,2R)-2-hydroxy-2,3-dihydro-1H-inden-1-yl]butanediamide                                          |    NLRP3    |      7.53     |
|  97  |                                                                                       Montelukast                                                                                       |    NLRP3    |      7.52     |
|  98  |                                                                                       Caspofungin                                                                                       |    NLRP3    |      7.52     |
|  99  |                                                  2-{4-[4-(4-Chloro-Phenoxy)-Benzenesulfonyl]-Tetrahydro-Pyran-4-Yl}-N-Hydroxy-Acetamide                                                 |    NLRP3    |      7.52     |
| 100  |                                                    N-Hydroxy-1-(4-Methoxyphenyl)Sulfonyl-4-Benzyloxycarbonyl-Piperazine-2-Carboxamide                                                   |    NLRP3    |      7.52     |
| 101  |                                                                                       Pimecrolimus                                                                                      |    NLRP3    |      7.52     |
| 102  |                                          4-(2-{[4-{[3-(4-Chlorophenyl)Propyl]Sulfanyl}-6-(1-Piperazinyl)-1,3,5-Triazin-2-Yl]Amino}Ethyl)Phenol                                          |     ZBP1    |      7.49     |
| 103  |                                                                                       Baricitinib                                                                                       |    NLRP3    |      7.49     |
| 104  |                                                                        6-HYDROXY-1,3-BENZOTHIAZOLE-2-SULFONAMIDE                                                                        |     ZBP1    |      7.49     |
| 105  |                                                                                          AL6528                                                                                         |     ZBP1    |      7.49     |
| 106  |                                                N-[5-(1,1-DIOXIDOISOTHIAZOLIDIN-2-YL)-1H-INDAZOL-3-YL]-2-(4-PIPERIDIN-1-YLPHENYL)ACETAMIDE                                               |    NLRP3    |      7.49     |
| 107  |                                                                                         Elbasvir                                                                                        |     ZBP1    |      7.49     |
| 108  |                                                                                        Canertinib                                                                                       |    NLRP3    |      7.48     |
| 109  |                                                                                          AL6528                                                                                         |    NLRP3    |      7.48     |
| 110  |                                                                                        Aprepitant                                                                                       |     ZBP1    |      7.46     |
| 111  |                                    2-{4-[4-({4-[2-methyl-1-(1-methylethyl)-1H-imidazol-5-yl]pyrimidin-2-yl}amino)phenyl]piperazin-1-yl}-2-oxoethanol                                    |     ZBP1    |      7.45     |
| 112  |                                                                                       Montelukast                                                                                       |     ZBP1    |      7.45     |
