|  Rank |          Drug Name          | Target Name | Binding Score |
|   64  | ADFCQWZHKCXPAJ-GFCCVEGCSA-N |    Q6YMS7   |     45.61     |
|   65  | COVZYZSDYWQREU-UHFFFAOYSA-N |  A0A6M3GXH9 |     45.60     |
|   66  | RUJBDQSFYCKFAA-HNNXBMFYSA-N |    Q1A136   |     45.59     |
|   67  | QRPSQQUYPMFERG-LFYBBSHMSA-N |  A0A6M3GXE4 |     45.42     |
|   68  | DKGZKTPJOSAWFA-UHFFFAOYSA-N |  A0A6B9WHK4 |     45.24     |
|   69  | JMOVFFLYGIQXMM-UHFFFAOYSA-N |    P27915   |     44.99     |
|   70  | YJQPYGGHQPGBLI-KGSXXDOSSA-N |    P29990   |     44.96     |
|   71  | HESSNRGIEVBPRB-PLBXONRJSA-N |    Q86825   |     44.83     |
|   72  | YJQZYXCXBBCEAQ-ACJLOTCBSA-N |    Q6YMS1   |     44.59     |
|   73  | KTEXNACQROZXEV-SLXBATTESA-N |    P29990   |     44.54     |
|   74  | RDQSNNMSDOHAPG-UHFFFAOYSA-N |    P29990   |     44.43     |
|   75  | USZYSDMBJDPRIF-SVEJIMAYSA-N |    Q6YMS3   |     44.17     |
|   76  | OTSOOHRUMBRSHZ-UHFFFAOYSA-N |    Q6YMS7   |     44.12     |
|   77  | BNJYXTGPJCEASP-UHFFFAOYSA-N |    Q1A136   |     44.01     |
|   78  | BNJYXTGPJCEASP-UHFFFAOYSA-N |    P17763   |     44.01     |
|   79  | PDOQBOJDRPLBQU-QMMMGPOBSA-N |    P29991   |     43.96     |
|   80  | BNJYXTGPJCEASP-UHFFFAOYSA-N |  A0A6B9WHK4 |     43.96     |
|   81  | BNJYXTGPJCEASP-UHFFFAOYSA-N |    Q6YMS4   |     43.96     |
|   82  | NPJIOCBFOAHEDO-AVWFULIKSA-N |    P29990   |     43.95     |
|   83  | BNJYXTGPJCEASP-UHFFFAOYSA-N |    P27915   |     43.95     |
|   84  | BNJYXTGPJCEASP-UHFFFAOYSA-N |    Q6YMS3   |     43.95     |
|   85  | BNJYXTGPJCEASP-UHFFFAOYSA-N |  A0A6B9WHL6 |     43.93     |
|   86  | OHUHVTCQTUDPIJ-JYCIKRDWSA-N |    P27915   |     43.67     |
|   87  | HMABYWSNWIZPAG-UHFFFAOYSA-N |    Q86825   |     43.62     |
|   88  | BURHGPHDEVGCEZ-KJGLQBJMSA-N |    P27915   |     43.61     |
|   89  | MSCWLMXCFHMGMN-SHUXQVCQSA-N |  A0A6B9WHH1 |     43.58     |
|   90  | AERBNCYCJBRYDG-KSZLIROESA-N |  A0A6M3GXH9 |     43.33     |
|   91  | KDDVVMDIQCUZDI-UHFFFAOYSA-N |  A0A6M3GXE4 |     43.21     |
|   92  | JLUPGSPHOGFEOB-WQLSENKSSA-N |    P29991   |     43.16     |
|   93  | QRXOZHSEEGNRFC-ZYHUDNBSSA-N |    P29991   |     43.14     |
|   94  | KTEXNACQROZXEV-SLXBATTESA-N |  A0A6B9WHC8 |     43.10     |
|   95  | IIJQICKYWPGJDT-UHFFFAOYSA-L |    Q6YMS4   |     42.97     |
|   96  | HKGUHEGKBLYKHY-QMOZSOIISA-N |    Q86825   |     42.85     |
|   97  | MPTNDTIREFCQLK-HRAACVKBSA-N |  A0A6M3GXH9 |     42.77     |
|   98  | WXJFKKQWPMNTIM-VWLOTQADSA-N |  A0A6B9WHL6 |     42.58     |
|   99  | IWUCXVSUMQZMFG-LBSIEXDVSA-N |    P27915   |     42.41     |
|  100  | REYHXKZHIMGNSE-UHFFFAOYSA-M |    Q6YMS1   |     42.14     |
|  101  | GKJCVYLDJWTWQU-CXLRFSCWSA-N |    Q6YMS2   |     42.12     |
|  102  | AERBNCYCJBRYDG-KSZLIROESA-N |    P29990   |     42.00     |
|  103  | YPQVDFLBDPTGLB-UHFFFAOYSA-N |    P29991   |     41.99     |
|  104  | NPJIOCBFOAHEDO-AVWFULIKSA-N |    Q1A136   |     41.97     |
|  105  | GJXWDTUCERCKIX-UHFFFAOYSA-N |  A0A1S4F2T6 |     41.93     |
|  106  | PBZBXDCHQQCLGL-UHFFFAOYSA-M |  A0A6M3GXE4 |     41.90     |
|  107  | TUOZJWZCVIRDKO-UHFFFAOYSA-N |  A0A6M3GXH9 |     41.76     |
|  108  | YSXKPIUOCJLQIE-UHFFFAOYSA-N |    P29991   |     41.74     |
|  109  | OVRBKKLFIRJPKY-UHFFFAOYSA-N |  A0A6B9WHJ8 |     41.73     |
|  110  | USAVJXBLQJXTSR-UHFFFAOYSA-N |    Q6YMS2   |     41.55     |
|  111  | VXHRQVMQVYQGQG-UHFFFAOYSA-N |    Q86825   |     41.42     |
|  112  | NVZLKNHDHPPJHL-RMIXPHLWSA-N |  A0A6B9WHD5 |     41.14     |
|  113  | BYPIURIATSUHDW-UHFFFAOYSA-N |    Q1A136   |     41.05     |
|  114  | CJPLEFFCVDQQFZ-UHFFFAOYSA-N |  A0A6B9WHL6 |     41.01     |
|  115  | KUFRQPKVAWMTJO-LMZWQJSESA-N |    Q6YMS3   |     40.97     |
|  116  | XOZUGNYVDXMRKW-AATRIKPKSA-N |    Q6YMS4   |     40.93     |
|  117  | GWRSATNRNFYMDI-UHFFFAOYSA-N |  A0A1S4F2S4 |     40.71     |
|  118  | OAKGNIRUXAZDQF-TXHRRWQRSA-O |    Q6YMS7   |     40.67     |
|  119  | HJYYPODYNSCCOU-SKSZWDJVSA-N |    P29990   |     40.65     |
|  120  | FBFAUZJZQKXEGH-IXOWOOARSA-N |  A0A6B9WHJ8 |     40.36     |
|  121  | BTKHXNIRAYKGMN-KHPPLWFESA-N |    Q1A136   |     40.36     |
|  122  | SWLMUYACZKCSHZ-UHFFFAOYSA-N |    Q86825   |     40.09     |
|  123  | PUFQVTATUTYEAL-UHFFFAOYSA-N |  A0A6B9WHK4 |     40.05     |
|  124  | YSXKPIUOCJLQIE-UYWIDEMCSA-N |    Q6YMS4   |     40.04     |
|  125  | GSDSWSVVBLHKDQ-JTQLQIEISA-N |    P29991   |     40.04     |
|  126  | HGGAKXAHAYOLDJ-PUCGJVDLSA-N |  A0A6M3GXE4 |     40.01     |
|  127  | CZFFBEXEKNGXKS-UHFFFAOYSA-N |  A0A1S4F2S4 |     39.99     |
|  128  | QTNZYVAMNRDUAD-UHFFFAOYSA-N |    P29991   |     39.97     |
|  129  | XIYDIPLATGRHEC-SFHVURJKSA-N |    P27915   |     39.95     |
|  130  | UUZPPAMZDFLUHD-IRFSDBDPSA-N |    P27915   |     39.94     |
|  131  | ZOWQTJXNFTWSCS-XHDPSFHLSA-N |    Q6YMS7   |     39.93     |
|  132  | QTNZYVAMNRDUAD-UHFFFAOYSA-N |  A0A6B9WHK4 |     39.84     |
|  133  | YNIGIJNKAURBRK-CPJSRVTESA-N |  A0A6B9WHK4 |     39.80     |
|  134  | DWGXUDUOJPYAOR-UHFFFAOYSA-N |  A0A6M3GXH9 |     39.77     |
|  135  | OINMSSZOBLWDTB-LDPSCSCQSA-N |  A0A6B9WHK4 |     39.76     |
|  136  | RANJJVIMTOIWIN-UHFFFAOYSA-N |  A0A1S4F2S4 |     39.69     |
|  137  | HULMNSIAKWANQO-UZQFYTNMSA-N |    P17763   |     39.62     |
|  138  | OEMZSJXPCJVMGB-UHFFFAOYSA-N |  A0A1S4F2S4 |     39.57     |
|  139  | JHVAMHSQVVQIOT-MFAJLEFUSA-N |  A0A1S4F2T6 |     39.56     |
|  140  | FASDKYOPVNHBLU-UHFFFAOYSA-N |  A0A6M3GXH9 |     39.43     |
|  141  | RDQSNNMSDOHAPG-UHFFFAOYSA-N |    Q1A136   |     39.39     |
|  142  | IECPWNUMDGFDKC-MZJAQBGESA-N |  A0A6B9WHL6 |     39.39     |
|  143  | UEMLYRZWLVXWRU-UHFFFAOYSA-N |  A0A6B9WHK4 |     39.33     |
|  144  | GZSOKPMDWVRVMG-UHFFFAOYSA-N |  A0A6M3GXE4 |     39.31     |
|  145  | QRPSQQUYPMFERG-LFYBBSHMSA-N |  A0A6B9WHL6 |     39.31     |
|  146  | HPIUHDCRVYDAEJ-UHFFFAOYSA-N |  A0A6B9WHD5 |     39.28     |
|  147  | WBKHQQZRHCECKK-UHFFFAOYSA-N |  A0A6B9WHL6 |     39.27     |
|  148  | RPVGLMKJGQMQSN-UHFFFAOYSA-N |    Q6YMS1   |     39.27     |
|  149  | IWIVCNVLSKNJJS-VLMZJYNESA-N |  A0A6B9WHH1 |     39.26     |
|  150  | OBMJQRLIQQTJLR-ZGSYAQDKSA-N |    Q6YMS2   |     39.16     |
|  151  | LMBWSYZSUOEYSN-UHFFFAOYSA-N |    Q86825   |     39.02     |
|  152  | DBQMQBCSKXTCIJ-UHFFFAOYSA-N |    Q86825   |     39.02     |
|  153  | NFSKEXQRNDSSAN-NSHDSACASA-N |    Q6YMS2   |     38.99     |
|  154  | BDSYKGHYMJNPAB-LICBFIPMSA-N |  A0A6M3GXH9 |     38.95     |
|  155  | OVEVHVURWWTPFC-UHFFFAOYSA-N |  A0A6B9WHK4 |     38.95     |
|  156  | BDSYKGHYMJNPAB-LICBFIPMSA-N |    Q1A136   |     38.93     |
|  157  | ZKUKMWMSYCIYRD-ZXFNITATSA-N |  A0A6B9WHK4 |     38.92     |
|  158  | BDSYKGHYMJNPAB-LICBFIPMSA-N |    Q6YMS2   |     38.91     |
|  159  | IUQKXTKLHSXZNO-UHFFFAOYSA-N |    P27915   |     38.89     |
|  160  | OKBVVJOGVLARMR-QSWIMTSFSA-N |  A0A6B9WHH1 |     38.88     |
|  161  | OKBVVJOGVLARMR-VINNURBNSA-N |  A0A1S4F2T6 |     38.87     |
|  162  | PSXOKXJMVRSARX-SCSAIBSYSA-N |    Q6YMS4   |     38.86     |
|  163  | JROFGZPOBKIAEW-UHFFFAOYSA-N |  A0A6B9WHJ8 |     38.80     |
|  164  | HJLSLZFTEKNLFI-UHFFFAOYSA-N |    P17763   |     38.76     |
|  165  | JFIWEPHGRUDAJN-DYUFWOLASA-N |    Q6YMS3   |     38.74     |
|  166  | AKUJBENLRBOFTD-QZIXMDIESA-N |  A0A6B9WHD5 |     38.74     |
|  167  | ZOWQTJXNFTWSCS-UHFFFAOYSA-N |    Q6YMS2   |     38.73     |
|  168  | GMIZZEXBPRLVIV-UHFFFAOYSA-N |  A0A6B9WHK4 |     38.72     |
|  169  | RPVGLMKJGQMQSN-UHFFFAOYSA-N |    Q6YMS2   |     38.69     |
|  170  | NFSKEXQRNDSSAN-NSHDSACASA-N |    Q86825   |     38.66     |
|  171  | MSCWLMXCFHMGMN-SHUXQVCQSA-N |    P17763   |     38.64     |
|  172  | CJHRREBFISGMEQ-OQPBUACISA-N |  A0A6B9WHD5 |     38.50     |
|  173  | HUADITLKOCMHSB-UHFFFAOYSA-N |    Q6YMS1   |     38.48     |
|  174  | NOECSYBNZHIVHW-LKADTRSGSA-N |    Q6YMS3   |     38.46     |
|  175  | VRORTNGXAKZJML-UHFFFAOYSA-N |  A0A6M3GXE4 |     38.44     |
|  176  | RUJBDQSFYCKFAA-HNNXBMFYSA-N |    Q6YMS4   |     38.42     |
|  177  | RFWVETIZUQEJEF-UHFFFAOYSA-N |    Q6YMS1   |     38.40     |
|  178  | MBUVEWMHONZEQD-UHFFFAOYSA-N |    P27915   |     38.40     |
|  179  | MJJALKDDGIKVBE-UHFFFAOYSA-N |  A0A1S4F2S4 |     38.38     |
|  180  | HJJDBAOLQAWBMH-YCRCPZNHSA-N |  A0A6B9WHJ8 |     38.38     |
|  181  | HVMKWKIPLGPYAR-UHFFFAOYSA-N |  A0A6B9WHD5 |     38.28     |
|  182  | PCAWDBXDEJVICI-UHFFFAOYSA-N |  A0A1S4F2T6 |     38.28     |
|  183  | KGSZHKRKHXOAMG-HQKKAZOISA-N |    P29990   |     38.27     |
|  184  | KGSZHKRKHXOAMG-HQKKAZOISA-N |    P17763   |     38.26     |
|  185  | FVIZARNDLVOMSU-IRFFNABBSA-N |    P17763   |     38.25     |
|  186  | KGSZHKRKHXOAMG-HQKKAZOISA-N |  A0A6M3GXH9 |     38.25     |
|  187  | LUUMLYXKTPBTQR-UHFFFAOYSA-N |  A0A1S4F2T6 |     38.24     |
