| Rank |                                                                                        Drug Name                                                                                        | Target Name | Binding Score |
|  69  |                                                                                       Onapristone                                                                                       |     ZBP1    |      6.59     |
|  70  |                                                                                       Tazemetostat                                                                                      |    NLRP3    |      6.58     |
|  71  |                                                                                       Omapatrilat                                                                                       |     ZBP1    |      6.58     |
|  72  |                                                                                         Iloprost                                                                                        |    NLRP3    |      6.57     |
|  73  |                                       N-methyl-{4-[2-(7-oxo-6,7-dihydro-8H-[1,3]thiazolo[5,4-e]indol-8-ylidene)hydrazino]phenyl}methanesulfonamide                                      |     ZBP1    |      6.56     |
|  74  |                                                                                       Gilteritinib                                                                                      |     ZBP1    |      6.56     |
|  75  |                                                                                       Calyculin A                                                                                       |     ZBP1    |      6.56     |
|  76  |                                                                                        Thiorphan                                                                                        |    NLRP3    |      6.56     |
|  77  |                                                                                        Calcitriol                                                                                       |     ZBP1    |      6.54     |
|  78  |                                                                                         CTS-1027                                                                                        |     ZBP1    |      6.54     |
|  79  |                                                       7-[4-(Dimethylamino)Phenyl]-N-Hydroxy-4,6-Dimethyl-7-Oxo-2,4-Heptadienamide                                                       |     ZBP1    |      6.53     |
|  80  |                                                                  3-FORMYL-2-HYDROXY-5-METHYL-HEXANOIC ACID HYDROXYAMIDE                                                                 |     ZBP1    |      6.53     |
|  81  |                                                                          1-Hydroxyamine-2-Isobutylmalonic Acid                                                                          |     ZBP1    |      6.52     |
|  82  |                                                                                      Methazolamide                                                                                      |    NLRP3    |      6.51     |
|  83  |                                                                                         AR-9281                                                                                         |     ZBP1    |      6.51     |
|  84  |                                                                                      Methazolamide                                                                                      |     ZBP1    |      6.51     |
|  85  |                                                       7-[4-(Dimethylamino)Phenyl]-N-Hydroxy-4,6-Dimethyl-7-Oxo-2,4-Heptadienamide                                                       |    NLRP3    |      6.51     |
|  86  |                                                                                        Thiorphan                                                                                        |     ZBP1    |      6.50     |
|  87  |                                                                                        Sertindole                                                                                       |     ZBP1    |      6.50     |
|  88  |                                                 N-[(1S)-2-amino-1-phenylethyl]-5-(1H-pyrrolo[2,3-b]pyridin-4-yl)thiophene-2-carboxamide                                                 |     ZBP1    |      6.49     |
|  89  |                                        Al-6619, [2h-Thieno[3,2-E]-1,2-Thiazine-6-Sulfonamide,2-(3-Hydroxyphenyl)-3-(4-Morpholinyl)-, 1,1-Dioxide]                                       |    NLRP3    |      6.49     |
|  90  |                                                                                     (R)-minalrestat                                                                                     |    NLRP3    |      6.49     |
|  91  |                                                                     METHYLAMINO-PHENYLALANYL-LEUCYL-HYDROXAMIC ACID                                                                     |     ZBP1    |      6.48     |
|  92  |                                                 2-[(2-chloro-4-iodophenyl)amino]-N-{[(2R)-2,3-dihydroxypropyl]oxy}-3,4-difluorobenzamide                                                |    NLRP3    |      6.48     |
|  93  |                                                                                    Varespladib methyl                                                                                   |    NLRP3    |      6.48     |
|  94  |                                                          2-ACETYLAMINO-4-METHYL-PENTANOIC ACID (1-FORMYL-2-PHENYL-ETHYL)-AMIDE                                                          |    NLRP3    |      6.48     |
|  95  |                                                                                         Iloprost                                                                                        |     ZBP1    |      6.48     |
|  96  |                                       N-methyl-{4-[2-(7-oxo-6,7-dihydro-8H-[1,3]thiazolo[5,4-e]indol-8-ylidene)hydrazino]phenyl}methanesulfonamide                                      |    NLRP3    |      6.48     |
|  97  |                                                                         2-(Thiomethylene)-4-Methylpentanoic Acid                                                                        |    NLRP3    |      6.48     |
