| Rank |                                                                                        Drug Name                                                                                        | Target Name | Binding Score |
|  55  |                                                   (9BETA,13ALPHA,14BETA,17ALPHA)-2-METHOXYESTRA-1,3,5(10)-TRIENE-3,17-DIYL DISULFAMATE                                                  |    NLRP3    |     15.99     |
|  56  |                                                                                         CTS-1027                                                                                        |    NLRP3    |     15.91     |
|  57  |                                                                                     Tranexamic acid                                                                                     |    NLRP3    |     15.91     |
|  58  |                                                                                        Diclofenac                                                                                       |     ZBP1    |     15.79     |
|  59  |                                                                                     Coproporphyrin I                                                                                    |    NLRP3    |     15.64     |
|  60  |                                         5-ethoxy-4-(1-methyl-7-oxo-3-propyl-6,7-dihydro-1H-pyrazolo[4,3-d]pyrimidin-5-yl)thiophene-2-sulfonamide                                        |    NLRP3    |     15.56     |
|  61  |                                                                         Bis(5-Amidino-2-Benzimidazolyl)Methanone                                                                        |     ZBP1    |     15.48     |
|  62  |                                                             1-Deoxy-1-Methoxycarbamido-Beta-D-Gluco-2-Heptulopyranosonamide                                                             |     ZBP1    |     15.39     |
|  63  |                                                                                        Aspartame                                                                                        |     ZBP1    |     15.36     |
|  64  |                                                                                          DPDPE                                                                                          |     ZBP1    |     15.34     |
|  65  |                                                                                   N-Acetylglucosamine                                                                                   |    NLRP3    |     15.22     |
|  66  |                                     2-[3-({Methyl[1-(2-Naphthoyl)Piperidin-4-Yl]Amino}Carbonyl)-2-Naphthyl]-1-(1-Naphthyl)-2-Oxoethylphosphonic Acid                                    |    NLRP3    |     15.18     |
|  67  |                                                                                        Benazepril                                                                                       |     ZBP1    |     15.07     |
|  68  |                                                                                        Clidinium                                                                                        |    NLRP3    |     15.02     |
|  69  |                                                                                         RU79073                                                                                         |     ZBP1    |     15.00     |
|  70  |                                                                                     Pseudoephedrine                                                                                     |    NLRP3    |     14.83     |
|  71  |                                                                                        Modafinil                                                                                        |    NLRP3    |     14.80     |
|  72  |                                                                                         Ramipril                                                                                        |    NLRP3    |     14.80     |
|  73  |                                                                                        Tryptophan                                                                                       |     ZBP1    |     14.60     |
|  74  |                                                                                       Caspofungin                                                                                       |     ZBP1    |     14.58     |
|  75  |                                                                                       PICEATANNOL                                                                                       |    NLRP3    |     14.53     |
|  76  |                                                                                        Metyrosine                                                                                       |     ZBP1    |     14.51     |
|  77  |                                                                                         Lisuride                                                                                        |    NLRP3    |     14.50     |
|  78  |                                                                                      Chlorothiazide                                                                                     |     ZBP1    |     14.47     |
|  79  |                                                                                12-Hydroxydodecanoic Acid                                                                                |    NLRP3    |     14.35     |
|  80  |                                                                                       Ipratropium                                                                                       |    NLRP3    |     14.30     |
|  81  |                                                                                       Bivalirudin                                                                                       |     ZBP1    |     14.23     |
|  82  |                                                              1-[(2-Amino-6,9-Dihydro-1h-Purin-6-Yl)Oxy]-3-Methyl-2-Butanol                                                              |     ZBP1    |     14.08     |
|  83  |                                                                                          DADLE                                                                                          |    NLRP3    |     14.05     |
