| Rank |                                                                                        Drug Name                                                                                        | Target Name | Binding Score |
| 104  |                   (13R,15S)-13-METHYL-16-OXA-8,9,12,22,24-PENTAAZAHEXACYCLO[15.6.2.16,9.1,12,15.0,2,7.0,21,25]HEPTACOSA-1(24),2,4,6,17(25),18,20-HEPTAENE-23,26-DIONE                   |     ZBP1    |     12.81     |
| 105  |                                                                                        Boceprevir                                                                                       |    NLRP3    |     12.81     |
| 106  |                                                    2,3-Dicarboxy-4-(2-Chloro-Phenyl)-1-Ethyl-5-Isopropoxycarbonyl-6-Methyl-Pyridinium                                                   |    NLRP3    |     12.81     |
| 107  |                                                        [4-(2-Amino-4-Methyl-Thiazol-5-Yl)-Pyrimidin-2-Yl]-(3-Nitro-Phenyl)-Amine                                                        |    NLRP3    |     12.80     |
| 108  |                                                 N-[4-(2-CHLOROPHENYL)-1,3-DIOXO-1,2,3,6-TETRAHYDROPYRROLO[3,4-C]CARBAZOL-9-YL]FORMAMIDE                                                 |     ZBP1    |     12.80     |
| 109  |                                                                                        Lopinavir                                                                                        |     ZBP1    |     12.80     |
| 110  |                                                        [4-(2-Amino-4-Methyl-Thiazol-5-Yl)-Pyrimidin-2-Yl]-(3-Nitro-Phenyl)-Amine                                                        |     ZBP1    |     12.80     |
| 111  |                                                                                         Nadolol                                                                                         |    NLRP3    |     12.80     |
| 112  |                                                           N~6~-cyclohexyl-N~2~-(4-morpholin-4-ylphenyl)-9H-purine-2,6-diamine                                                           |    NLRP3    |     12.79     |
| 113  |                                 4-{[4-{[(1R,2R)-2-(dimethylamino)cyclopentyl]amino}-5-(trifluoromethyl)pyrimidin-2-yl]amino}-N-methylbenzenesulfonamide                                 |    NLRP3    |     12.79     |
| 114  |                                              4-({5-[(4-AMINOCYCLOHEXYL)AMINO][1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL}AMINO)BENZENESULFONAMIDE                                              |    NLRP3    |     12.79     |
| 115  |                                                6-[(Z)-Amino(Imino)Methyl]-N-[4-(Aminomethyl)Phenyl]-4-(Pyrimidin-2-Ylamino)-2-Naphthamide                                               |    NLRP3    |     12.78     |
| 116  |                                         2-[4-[4-[(5-cyclopropyl-1H-pyrazol-3-yl)amino]quinazolin-2-yl]iminocyclohexa-2,5-dien-1-yl]acetonitrile                                         |    NLRP3    |     12.78     |
| 117  |                                                                                         Ajmaline                                                                                        |    NLRP3    |     12.78     |
| 118  |                                                                                        Droperidol                                                                                       |    NLRP3    |     12.77     |
| 119  |                                              4-{5-[(Z)-(2-IMINO-4-OXO-1,3-THIAZOLIDIN-5-YLIDENE)METHYL]-2-FURYL}-N-METHYLBENZENESULFONAMIDE                                             |    NLRP3    |     12.77     |
| 120  |                                                   2-(1,1-DIMETHYLETHYL)9-FLUORO-3,6-DIHYDRO-7H-BENZ[H]-IMIDAZ[4,5-F]ISOQUINOLIN-7-ONE                                                   |    NLRP3    |     12.77     |
| 121  |                                                                                        Pazopanib                                                                                        |    NLRP3    |     12.77     |
| 122  |                                      3-{[(2,2-dioxido-1,3-dihydro-2-benzothien-5-yl)amino]methylene}-5-(1,3-oxazol-5-yl)-1,3-dihydro-2H-indol-2-one                                     |    NLRP3    |     12.76     |
| 123  |                                                                                      Acetophenazine                                                                                     |    NLRP3    |     12.76     |
| 124  |                                                                                          CR665                                                                                          |    NLRP3    |     12.76     |
| 125  |                                                   3-[1-(3-Aminopropyl)-1h-Indol-3-Yl]-4-(1-Methyl-1h-Indol-3-Yl)-1h-Pyrrole-2,5-Dione                                                   |    NLRP3    |     12.75     |
| 126  |                                                        3-[1-(3-AMINOPROPYL)-1H-INDOL-3-YL]-4-(1H-INDOL-3-YL)-1H-PYRROLE-2,5-DIONE                                                       |    NLRP3    |     12.75     |
| 127  |                                                 [4-({5-(AMINOCARBONYL)-4-[(3-METHYLPHENYL)AMINO]PYRIMIDIN-2-YL}AMINO)PHENYL]ACETIC ACID                                                 |    NLRP3    |     12.75     |
| 128  |                                                                                       Mitoxantrone                                                                                      |     ZBP1    |     12.74     |
| 129  |                                                   N~4~-(3-methyl-1H-indazol-6-yl)-N~2~-(3,4,5-trimethoxyphenyl)pyrimidine-2,4-diamine                                                   |     ZBP1    |     12.74     |
| 130  |                                                                                        Glipizide                                                                                        |    NLRP3    |     12.73     |
| 131  |                                                                                          DPDPE                                                                                          |    NLRP3    |     12.72     |
| 132  |                                                                                         Cefepime                                                                                        |    NLRP3    |     12.72     |
| 133  |                                                                                     Rbt205 Inhibitor                                                                                    |    NLRP3    |     12.72     |
| 134  |                                                                                       Propiomazine                                                                                      |    NLRP3    |     12.71     |
| 135  |                                                                                        Trilostane                                                                                       |    NLRP3    |     12.71     |
| 136  |                                                                 N,N'-DIPHENYLPYRAZOLO[1,5-A][1,3,5]TRIAZINE-2,4-DIAMINE                                                                 |     ZBP1    |     12.71     |
| 137  |                                                    2,3-Dicarboxy-4-(2-Chloro-Phenyl)-1-Ethyl-5-Isopropoxycarbonyl-6-Methyl-Pyridinium                                                   |     ZBP1    |     12.71     |
| 138  |                                             4-{[4-(1-CYCLOPROPYL-2-METHYL-1H-IMIDAZOL-5-YL)PYRIMIDIN-2-YL]AMINO}-N-METHYLBENZENESULFONAMIDE                                             |     ZBP1    |     12.71     |
| 139  |                                                                                       Acrivastine                                                                                       |    NLRP3    |     12.69     |
| 140  |                                                D-phenylalanyl-N-[(1S)-4-{[amino(iminio)methyl]amino}-1-(chloroacetyl)butyl]-L-prolinamide                                               |     ZBP1    |     12.69     |
