|  Rank |          Drug Name          | Target Name | Binding Score |
|   64  | PRXHANOJNVGVGC-UHFFFAOYSA-N |  A0A1S4F2S4 |     28.71     |
|   65  | TULGGJGJQXESOO-UHFFFAOYSA-N |    P17763   |     28.66     |
|   66  | YSXKPIUOCJLQIE-UHFFFAOYSA-N |    P17763   |     28.62     |
|   67  | QZVNQOLPLYWLHQ-ZEQKJWHPSA-N |  A0A6B9WHL6 |     28.62     |
|   68  | KIVUHCNVDWYUNP-UHFFFAOYSA-N |  A0A6B9WHJ8 |     28.59     |
|   69  | YSWHPGYAPJLREH-UHFFFAOYSA-N |    Q6YMS7   |     28.53     |
|   70  | JENWDDCMEATQSR-ONSKYXJOSA-N |    P17763   |     28.46     |
|   71  | ALRZZABRVIYCNY-UHFFFAOYSA-N |  A0A6B9WHJ8 |     28.46     |
|   72  | DQKXQSGTHWVTAD-UHFFFAOYSA-N |  A0A6B9WHD5 |     28.45     |
|   73  | DALKLAYLIPSCQL-YPYQNWSCSA-N |  A0A1S4F2T6 |     28.38     |
|   74  | QFOBHYKKXFZEPW-UHFFFAOYSA-N |    Q6YMS1   |     28.33     |
|   75  | OUSFTKFNBAZUKL-UHFFFAOYSA-N |    P27915   |     28.28     |
|   76  | YSXKPIUOCJLQIE-UYWIDEMCSA-N |  A0A6B9WHL6 |     28.27     |
|   77  | DALKLAYLIPSCQL-YPYQNWSCSA-N |    Q6YMS7   |     28.26     |
|   78  | JUZYLCPPVHEVSV-LJQANCHMSA-N |    Q6YMS1   |     28.17     |
|   79  | LLCRBOWRJOUJAE-UHFFFAOYSA-N |    P29991   |     28.16     |
|   80  | DALKLAYLIPSCQL-IBTLSYKSSA-N |  A0A6B9WHL6 |     28.11     |
|   81  | WZHKXNSOCOQYQX-FUAFALNISA-N |    P17763   |     28.06     |
|   82  | WOZSCQDILHKSGG-UHFFFAOYSA-N |    Q6YMS4   |     28.03     |
|   83  | DALKLAYLIPSCQL-YPYQNWSCSA-N |  A0A6B9WHJ8 |     28.03     |
|   84  | DALKLAYLIPSCQL-IBTLSYKSSA-N |  A0A6B9WHC8 |     28.03     |
|   85  | DALKLAYLIPSCQL-YPYQNWSCSA-N |    Q1A136   |     27.96     |
|   86  | PBZBXDCHQQCLGL-UHFFFAOYSA-M |    P29991   |     27.88     |
|   87  | NPJIOCBFOAHEDO-AVWFULIKSA-N |  A0A6B9WHD5 |     27.83     |
