| Rank |                                                                                        Drug Name                                                                                        | Target Name | Binding Score |
|  81  |                                                   N'-(5-CHLORO-1,3-BENZODIOXOL-4-YL)-N-(3-MORPHOLIN-4-YLPHENYL)PYRIMIDINE-2,4-DIAMINE                                                   |     ZBP1    |      8.16     |
|  82  |                                                                                        Labetalol                                                                                        |    NLRP3    |      8.16     |
|  83  |                                                                                      Bremelanotide                                                                                      |     ZBP1    |      8.15     |
|  84  |                                              2-CHLORO-N-[(1R,2R)-1-HYDROXY-2,3-DIHYDRO-1H-INDEN-2-YL]-6H-THIENO[2,3-B]PYRROLE-5-CARBOXAMIDE                                             |     ZBP1    |      8.14     |
|  85  |                                                                                     Ginsenoside Rg1                                                                                     |    NLRP3    |      8.14     |
|  86  |                                                                                      Fosnetupitant                                                                                      |     ZBP1    |      8.14     |
|  87  |                                                                                       Fesoterodine                                                                                      |     ZBP1    |      8.14     |
|  88  |                                                                                         Zileuton                                                                                        |    NLRP3    |      8.14     |
|  89  |                                                                                        Talnetant                                                                                        |     ZBP1    |      8.13     |
|  90  |                                                                                   Telapristone acetate                                                                                  |     ZBP1    |      8.13     |
|  91  |                                                                                         MMI-175                                                                                         |    NLRP3    |      8.13     |
|  92  |                                                                                      Becocalcidiol                                                                                      |     ZBP1    |      8.13     |
|  93  |                                                              N-(4-phenoxyphenyl)-2-[(pyridin-4-ylmethyl)amino]nicotinamide                                                              |    NLRP3    |      8.12     |
|  94  |                                                                                        Zosuquidar                                                                                       |    NLRP3    |      8.12     |
|  95  |                                                                                Nandrolone phenpropionate                                                                                |     ZBP1    |      8.11     |
|  96  |                                           6-ethyl-5-[(2S)-1-(3-methoxypropyl)-2-phenyl-1,2,3,4-tetrahydroquinolin-7-yl]pyrimidine-2,4-diamine                                           |     ZBP1    |      8.11     |
|  97  |                                                                                       Calcifediol                                                                                       |     ZBP1    |      8.11     |
|  98  |                                                                                        Carvedilol                                                                                       |    NLRP3    |      8.11     |
|  99  |                                                                                        Duvelisib                                                                                        |    NLRP3    |      8.10     |
| 100  |                                                                                Nandrolone phenpropionate                                                                                |    NLRP3    |      8.09     |
| 101  |                                                                                      Becocalcidiol                                                                                      |    NLRP3    |      8.09     |
| 102  |                                                                   3-(6-HYDROXY-NAPHTHALEN-2-YL)-BENZO[D]ISOOXAZOL-6-OL                                                                  |     ZBP1    |      8.09     |
| 103  |                                                                                     Ginsenoside Rg1                                                                                     |     ZBP1    |      8.09     |
| 104  |                                                                                       Terfenadine                                                                                       |     ZBP1    |      8.08     |
| 105  |                                                                                   Atracurium besylate                                                                                   |    NLRP3    |      8.07     |
| 106  |                                                                                        Variolin B                                                                                       |     ZBP1    |      8.07     |
| 107  |                                                                                       Terfenadine                                                                                       |    NLRP3    |      8.07     |
| 108  |                                                                                        Ramosetron                                                                                       |    NLRP3    |      8.07     |
| 109  |                                                                    N-[2-(METHYLAMINO)ETHYL]-5-ISOQUINOLINESULFONAMIDE                                                                   |    NLRP3    |      8.07     |
| 110  |                                                                                     (R)-minalrestat                                                                                     |     ZBP1    |      8.07     |
| 111  |                                                                                   Octanoyl-Coenzyme A                                                                                   |    NLRP3    |      8.07     |
| 112  |                                              2-CHLORO-N-[(1R,2R)-1-HYDROXY-2,3-DIHYDRO-1H-INDEN-2-YL]-6H-THIENO[2,3-B]PYRROLE-5-CARBOXAMIDE                                             |    NLRP3    |      8.06     |
