| Rank |                                                                                        Drug Name                                                                                        | Target Name | Binding Score |
| 126  |                                                              6-Chloro-2-(2-Hydroxy-Biphenyl-3-Yl)-1h-Indole-5-Carboxamidine                                                             |    NLRP3    |     11.89     |
| 127  |                                                                                       Bazedoxifene                                                                                      |    NLRP3    |     11.88     |
| 128  |                                                           1-[(2-NITROPHENYL)SULFONYL]-1H-PYRROLO[3,2-B]PYRIDINE-6-CARBOXAMIDE                                                           |     ZBP1    |     11.88     |
| 129  |                                              4-{[(2-Oxo-1,2-dihydro-3H-indol-3-ylidene)methyl]amino}-N-(1,3-thiazol-2-yl)benzenesulfonamide                                             |     ZBP1    |     11.88     |
| 130  |                                                                                        Glycinamid                                                                                       |    NLRP3    |     11.88     |
| 131  |                                                                                        Hadacidin                                                                                        |     ZBP1    |     11.88     |
| 132  |                                                                     [2(Formyl-Hydroxy-Amino)-Ethyl]-Phosphonic Acid                                                                     |     ZBP1    |     11.87     |
| 133  |                                                                                        Cladribine                                                                                       |    NLRP3    |     11.87     |
| 134  |                                                  2-{[(1R,2S)-2-aminocyclohexyl]amino}-4-[(3-methylphenyl)amino]pyrimidine-5-carboxamide                                                 |     ZBP1    |     11.87     |
| 135  |                                                       7-PYRIDIN-2-YL-N-(3,4,5-TRIMETHOXYPHENYL)-7H-PYRROLO[2,3-D]PYRIMIDIN-2-AMINE                                                      |     ZBP1    |     11.86     |
| 136  |                                                                    1,2,3-TRIHYDROXY-1,2,3,4-TETRAHYDROBENZO[A]PYRENE                                                                    |     ZBP1    |     11.86     |
| 137  |                                                                                        Clofedanol                                                                                       |    NLRP3    |     11.86     |
| 138  |                                                  2-{[(1R,2S)-2-aminocyclohexyl]amino}-4-[(3-methylphenyl)amino]pyrimidine-5-carboxamide                                                 |    NLRP3    |     11.85     |
| 139  |                                                                         (Diaminomethyl-Methyl-Amino)-Acetic Acid                                                                        |     ZBP1    |     11.85     |
| 140  |                                                                     D-phenylalanyl-N-(3-fluorobenzyl)-L-prolinamide                                                                     |    NLRP3    |     11.84     |
| 141  |                                               (2S)-1-(6H-INDOL-3-YL)-3-{[5-(7H-PYRAZOLO[3,4-C]PYRIDIN-5-YL)PYRIDIN-3-YL]OXY}PROPAN-2-AMINE                                              |    NLRP3    |     11.84     |
| 142  |                                                   2-(1,1-DIMETHYLETHYL)9-FLUORO-3,6-DIHYDRO-7H-BENZ[H]-IMIDAZ[4,5-F]ISOQUINOLIN-7-ONE                                                   |     ZBP1    |     11.84     |
| 143  |                                                   N~4~-(3-methyl-1H-indazol-6-yl)-N~2~-(3,4,5-trimethoxyphenyl)pyrimidine-2,4-diamine                                                   |     ZBP1    |     11.84     |
| 144  |                                                             4-[1-allyl-7-(trifluoromethyl)-1H-indazol-3-yl]benzene-1,3-diol                                                             |    NLRP3    |     11.84     |
| 145  |                                                                                       Ellagic acid                                                                                      |    NLRP3    |     11.84     |
| 146  |                                                                                        Bufotenine                                                                                       |     ZBP1    |     11.83     |
| 147  |                                                             2-(2-Hydroxy-5-Methoxy-Phenyl)-1h-Benzoimidazole-5-Carboxamidine                                                            |    NLRP3    |     11.83     |
| 148  |                                                                                       Quinethazone                                                                                      |     ZBP1    |     11.83     |
| 149  |                                                                                       Dioxybenzone                                                                                      |     ZBP1    |     11.83     |
| 150  |                                                                                        Coenzyme M                                                                                       |    NLRP3    |     11.83     |
| 151  |                                                                         5,8-Di-Amino-1,4-Dihydroxy-Anthraquinone                                                                        |     ZBP1    |     11.83     |
| 152  |                                                          6-(3-AMINOPROPYL)-4,9-DIMETHYLPYRROLO[3,4-C]CARBAZOLE-1,3(2H,6H)-DIONE                                                         |    NLRP3    |     11.83     |
| 153  |                                                   N-[4-(2,4-DIMETHYL-THIAZOL-5-YL)-PYRIMIDIN-2-YL]-N',N'-DIMETHYL-BENZENE-1,4-DIAMINE                                                   |     ZBP1    |     11.83     |
| 154  |                                                                                        Ganirelix                                                                                        |    NLRP3    |     11.82     |
| 155  |                                                  (2S)-1-(1H-INDOL-3-YL)-3-{[5-(3-METHYL-1H-INDAZOL-5-YL)PYRIDIN-3-YL]OXY}PROPAN-2-AMINE                                                 |     ZBP1    |     11.82     |
| 156  |                                                 3-{[4-([amino(imino)methyl]aminosulfonyl)anilino]methylene}-2-oxo-2,3-dihydro-1H-indole                                                 |     ZBP1    |     11.82     |
| 157  |                              REL-(9R,12S)-9,10,11,12-TETRAHYDRO-9,12-EPOXY-1H-DIINDOLO[1,2,3-FG:3',2',1'-KL]PYRROLO[3,4-I][1,6]BENZODIAZOCINE-1,3(2H)-DIONE                             |     ZBP1    |     11.82     |
| 158  |                                            6-(2,6-DICHLOROPHENYL)-2-{[3-(HYDROXYMETHYL)PHENYL]AMINO}-8-METHYLPYRIDO[2,3-D]PYRIMIDIN-7(8H)-ONE                                           |    NLRP3    |     11.82     |
| 159  |                                                                                      Dexloxiglumide                                                                                     |    NLRP3    |     11.82     |
| 160  |                                                        3-[1-(3-AMINOPROPYL)-1H-INDOL-3-YL]-4-(1H-INDOL-3-YL)-1H-PYRROLE-2,5-DIONE                                                       |    NLRP3    |     11.82     |
| 161  |                                       (3Z)-N,N-DIMETHYL-2-OXO-3-(4,5,6,7-TETRAHYDRO-1H-INDOL-2-YLMETHYLIDENE)-2,3-DIHYDRO-1H-INDOLE-5-SULFONAMIDE                                       |    NLRP3    |     11.82     |
| 162  |                                                                                    Dimethyltryptamine                                                                                   |    NLRP3    |     11.81     |
| 163  |                                                                               Technetium Tc-99m mebrofenin                                                                              |     ZBP1    |     11.81     |
| 164  |                                                                                         CRA_1144                                                                                        |    NLRP3    |     11.81     |
| 165  |                                                                                       Asimadoline                                                                                       |    NLRP3    |     11.81     |
| 166  |                                                                                    Reidispongiolide C                                                                                   |     ZBP1    |     11.81     |
| 167  |                                                                      4-(6-HYDROXY-1H-INDAZOL-3-YL)BENZENE-1,3-DIOL                                                                      |    NLRP3    |     11.81     |
| 168  |                                                   N'-(3-CHLORO-4-METHOXY-PHENYL)-N-(3,4,5-TRIMETHOXYPHENYL)-1,3,5-TRIAZINE-2,4-DIAMINE                                                  |    NLRP3    |     11.81     |
| 169  |                                                                                        Diphenidol                                                                                       |    NLRP3    |     11.81     |
| 170  |                                                                              3-AMINO-AZACYCLOTRIDECAN-2-ONE                                                                             |    NLRP3    |     11.81     |
| 171  |                                                 N-[(1S)-2-amino-1-phenylethyl]-5-(1H-pyrrolo[2,3-b]pyridin-4-yl)thiophene-2-carboxamide                                                 |    NLRP3    |     11.81     |
| 172  |                                                                                         Glycine                                                                                         |    NLRP3    |     11.81     |
| 173  |                                                                                          PX-12                                                                                          |     ZBP1    |     11.80     |
| 174  |                                          Cyclohexyl-{4-[5-(3,4-Dichlorophenyl)-2-Piperidin-4-Yl-3-Propyl-3h-Imidazol-4-Yl]-Pyrimidin-2-Yl}Amine                                         |    NLRP3    |     11.80     |
| 175  |                               N-{1-[(1-carbamoylcyclopropyl)methyl]piperidin-4-yl}-N-cyclopropyl-4-[(1S)-2,2,2-trifluoro-1-hydroxy-1-methylethyl]benzamide                              |    NLRP3    |     11.80     |
| 176  |                                                     4-(2,4-Dimethyl-1,3-thiazol-5-yl)-N-[4-(trifluoromethyl)phenyl]-2-pyrimidinamine                                                    |     ZBP1    |     11.80     |
| 177  |                                                          [4-(5-naphthalen-2-yl-1H-pyrrolo[2,3-b]pyridin-3-yl)phenyl]acetic acid                                                         |    NLRP3    |     11.80     |
| 178  |                                   N-[1-(AMINOMETHYL)CYCLOPROPYL]-3-(BENZYLSULFONYL)-N~2~-[(1S)-2,2,2-TRIFLUORO-1-(4-HYDROXYPHENYL)ETHYL]-L-ALANINAMIDE                                  |    NLRP3    |     11.80     |
| 179  |                                                                                    3h-Indole-5,6-Diol                                                                                   |    NLRP3    |     11.80     |
| 180  |                                                    3-(HYDROXYMETHYL)-1-METHYL-5-(2-METHYLAZIRIDIN-1-YL)-2-PHENYL-1H-INDOLE-4,7-DIONE                                                    |    NLRP3    |     11.80     |
| 181  |                                           5-AMINO-3-{[4-(AMINOSULFONYL)PHENYL]AMINO}-N-(2,6-DIFLUOROPHENYL)-1H-1,2,4-TRIAZOLE-1-CARBOTHIOAMIDE                                          |    NLRP3    |     11.80     |
| 182  |                                                                                       PICEATANNOL                                                                                       |    NLRP3    |     11.80     |
| 183  |                                                                                        BOS172722                                                                                        |    NLRP3    |     11.79     |
