| Rank |                                                                                        Drug Name                                                                                        | Target Name | Binding Score |
|  97  |                                                         6-{4-[HYDROXY-(4-NITRO-PHENOXY)-PHOSPHORYL]-BUTYRYLAMINO}-HEXANOIC ACID                                                         |    NLRP3    |     18.04     |
|  98  |                                                                                       Telcagepant                                                                                       |     ZBP1    |     17.96     |
|  99  |                                                                                        Cositecan                                                                                        |    NLRP3    |     17.90     |
| 100  |                                                                                       Nateglinide                                                                                       |    NLRP3    |     17.90     |
| 101  |                                                                                       Onapristone                                                                                       |    NLRP3    |     17.88     |
| 102  |                                                                                       Implitapide                                                                                       |    NLRP3    |     17.87     |
| 103  |                                   6-CHLORO-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}-1-BENZOTHIOPHENE-2-SULFONAMIDE                                   |     ZBP1    |     17.87     |
| 104  |                                                                                       Ambrisentan                                                                                       |    NLRP3    |     17.82     |
| 105  |                                                                                       Bedoradrine                                                                                       |     ZBP1    |     17.81     |
| 106  |                                                                                         Tegafur                                                                                         |    NLRP3    |     17.79     |
| 107  |                                                                                       Pralnacasan                                                                                       |     ZBP1    |     17.77     |
| 108  |                                           3-(HYDROXY-PHENYL-PHOSPHINOYLOXY)-8-METHYL-8-AZA-BICYCLO[3.2.1]OCTANE-2-CARBOXYLIC ACID METHYL ESTER                                          |     ZBP1    |     17.74     |
| 109  |                                                                                 Carboprost tromethamine                                                                                 |    NLRP3    |     17.73     |
| 110  |                                                                                      Phenylephrine                                                                                      |     ZBP1    |     17.68     |
| 111  |                                                                (5E,13E)-11-HYDROXY-9,15-DIOXOPROSTA-5,13-DIEN-1-OIC ACID                                                                |    NLRP3    |     17.65     |
| 112  |                                                                                         Cefixime                                                                                        |     ZBP1    |     17.61     |
| 113  |                                                                                       Desmopressin                                                                                      |    NLRP3    |     17.58     |
| 114  |                                                                                         Leucine                                                                                         |     ZBP1    |     17.57     |
| 115  |                                               2-amino-5-[3-(1-ethyl-1H-pyrazol-5-yl)-1H-pyrrolo[2,3-b]pyridin-5-yl]-N,N-dimethylbenzamide                                               |    NLRP3    |     17.43     |
| 116  |                                        N-[(1S)-2-[(4-cyano-1-methylpiperidin-4-yl)amino]-1-(cyclohexylmethyl)-2-oxoethyl]morpholine-4-carboxamide                                       |     ZBP1    |     17.42     |
| 117  |                                                                                        Cilastatin                                                                                       |     ZBP1    |     17.38     |
